ID,title,issueNumber,date,series_title,series_ID,price,,,,,,
56715,Daredevil (2015) #6,6,2016-04-27T00:00:00-0400,Daredevil (2015 - Present),20780,3.99,,,,,,
58629,A Year of Marvels: The Amazing (2016) #1,1,2016-04-27T00:00:00-0400,A Year of Marvels: The Amazing (2016 - Present),21404,4.99,,,,,,
57861,Assault on Pleasant Hill Omega (2016) #1,1,2016-04-27T00:00:00-0400,Assault on Pleasant Hill Omega (2016 - Present),21095,4.99,,,,,,
55330,The Astonishing Ant-Man Vol. 1: Everybody Loves Team-Ups (Trade Paperback),0,2016-04-27T00:00:00-0400,The Astonishing Ant-Man Vol. 1: Everybody Loves Team-Ups (2016),20438,19.99,,,,,,
56608,Carnage (2015) #7,7,2016-04-27T00:00:00-0400,Carnage (2015 - Present),20720,3.99,,,,,,
56185,Star-Lord (2015) #6,6,2016-04-27T00:00:00-0400,Star-Lord (2015 - Present),20619,3.99,,,,,,
57703,GUIDEBOOK TO THE MARVEL CINEMATIC UNIVERSE — MARVEL’S IRON MAN 3/MARVEL’S THOR: THE DARK WORLD (2015) #1,1,2016-04-27T00:00:00-0400,GUIDEBOOK TO THE MARVEL CINEMATIC UNIVERSE — MARVEL’S IRON MAN 3/MARVEL’S THOR: THE DARK WORLD (2015 - Present),20811,3.99,,,,,,
56507,Angela: Queen of Hel (2015) #7,7,2016-04-27T00:00:00-0400,Angela: Queen of Hel (2015 - Present),20696,3.99,,,,,,
55260,Extraordinary X-Men Vol. 1: X-Haven (Trade Paperback),0,2016-04-27T00:00:00-0400,Extraordinary X-Men Vol. 1: X-Haven (2016),20416,15.99,,,,,,
58750,Marvel Universe Ultimate Spider-Man: Contest of Champions (2016) #2,2,2016-04-27T00:00:00-0400,Marvel Universe Ultimate Spider-Man: Contest of Champions (2016 - Present),21434,2.99,,,,,,
55712,Spider-Man 2099 Vol. 3: Smack to The Future (Trade Paperback),0,2016-04-27T00:00:00-0400,Spider-Man 2099 Vol. 3: Smack to The Future (2016),20512,15.99,,,,,,
56202,The Unbeatable Squirrel Girl (2015) #7,7,2016-04-27T00:00:00-0400,The Unbeatable Squirrel Girl (2015 - Present),20620,3.99,,,,,,
52959,X-Men: Age of Apocalypse - Twilight (Trade Paperback),0,2016-04-27T00:00:00-0400,X-Men: Age of Apocalypse - Twilight (2016),19808,34.99,,,,,,
56870,Drax (2015) #6,6,2016-04-27T00:00:00-0400,Drax (2015 - Present),20801,3.99,,,,,,
57022,Moon Girl and Devil Dinosaur (2015) #6,6,2016-04-27T00:00:00-0400,Moon Girl and Devil Dinosaur (2015 - Present),20839,3.99,,,,,,
57295,Venom: Space Knight (2015) #6,6,2016-04-27T00:00:00-0400,Venom: Space Knight (2015 - Present),20896,3.99,,,,,,
58278,Doctor Strange: Last Days of Magic (2016) #1,1,2016-04-27T00:00:00-0400,Doctor Strange: Last Days of Magic (2016 - Present),21249,5.99,,,,,,
57145,Spidey (2015) #5,5,2016-04-27T00:00:00-0400,Spidey (2015 - Present),20861,3.99,,,,,,
56861,Doctor Strange Vol. 1: The Way of the Weird (Hardcover),0,2016-04-27T00:00:00-0400,Doctor Strange Vol. 1: The Way of the Weird (2016),20800,24.99,,,,,,
57066,"Patsy Walker, A.K.A. Hellcat! (2015) #5",5,2016-04-27T00:00:00-0400,"Patsy Walker, A.K.A. Hellcat! (2015 - Present)",20845,3.99,,,,
56152,Old Man Logan (2016) #5,5,2016-04-27T00:00:00-0400,Old Man Logan (2016 - Present),20617,3.99,,,,,,
55309,Amazing Spider-Man (2015) #11,11,2016-04-27T00:00:00-0400,Amazing Spider-Man (2015 - Present),20432,3.99,,,,,,
56281,Carnage Vol. 1: The One That Got Away (Trade Paperback),0,2016-04-27T00:00:00-0400,Carnage Vol. 1: The One That Got Away (2016),20633,15.99,,,,,,
55540,International Iron Man (2016) #2,2,2016-04-27T00:00:00-0400,International Iron Man (2016 - Present),20477,3.99,,,,,,
58524,Marvel Universe Avengers Infinite Comic (2016) #8,8,2016-04-26T00:00:00-0400,Marvel Universe Avengers Infinite Comic (2016 - Present),21366,0,,,,,,
51723,Deadpool & The Mercs For Money (2016) #3,3,2016-04-20T00:00:00-0400,Deadpool & The Mercs For Money (2016 - Present),19394,3.99,,,,,,
52865,Uncanny Inhumans (2015) #7,7,2016-04-20T00:00:00-0400,Uncanny Inhumans (2015 - Present),19780,3.99,,,,,,
56291,New Avengers: A.I.M. Vol. 1 - Everything Is New (Trade Paperback),0,2016-04-20T00:00:00-0400,New Avengers: A.I.M. Vol. 1 - Everything Is New (2016),20639,19.99,,,,,,
57733,Obi-Wan and Anakin (2016) #4,4,2016-04-20T00:00:00-0400,Obi-Wan and Anakin (2016 - Present),21020,3.99,,,,,,
51620,Dark Tower: The Drawing of the Three - Bitter Medicine (2016) #1,1,2016-04-20T00:00:00-0400,Dark Tower: The Drawing of the Three - Bitter Medicine (2016 - Present),19367,3.99,,,,,,
55111,Marvel Universe Guardians of the Galaxy (2015) #7,7,2016-04-20T00:00:00-0400,Marvel Universe Guardians of the Galaxy (2015 - Present),20365,2.99,,,,,,
56562,Captain America: Sam Wilson (2015) #8,8,2016-04-20T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,3.99,,,,,,
56277,Captain America: Sam Wilson Vol. 1 - Not My Captain America (Trade Paperback),0,2016-04-20T00:00:00-0400,Captain America: Sam Wilson Vol. 1 - Not My Captain America (2016),20629,17.99,,,,,,
55339,The Astonishing Ant-Man (2015) #7,7,2016-04-20T00:00:00-0400,The Astonishing Ant-Man (2015 - Present),20437,3.99,,,,,,
52562,Spider-Man/Deadpool (2016) #4,4,2016-04-20T00:00:00-0400,Spider-Man/Deadpool (2016 - Present),19679,3.99,,,,,,
55646,Silk (2015) #7,7,2016-04-20T00:00:00-0400,Silk (2015 - Present),20499,3.99,,,,,,
55818,Contest of Champions Vol. 1: Battleworld (Trade Paperback),0,2016-04-20T00:00:00-0400,Contest of Champions Vol. 1: Battleworld (2016),20536,19.99,,,,,,
58374,New Avengers (2015) #10,10,2016-04-20T00:00:00-0400,New Avengers (2015 - Present),20841,3.99,,,,,,
57979,Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016) #7,7,2016-04-20T00:00:00-0400,Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016 - Present),21127,0,,,,,,
57952,Power Man and Iron Fist (2016) #3,3,2016-04-20T00:00:00-0400,Power Man and Iron Fist (2016 - Present),21122,3.99,,,,,,
58407,Haunted Mansion (2016) #2,2,2016-04-20T00:00:00-0400,Haunted Mansion (2016 - Present),21285,3.99,,,,,,
57437,Deadpool & Cable: Split Second (Trade Paperback),0,2016-04-20T00:00:00-0400,Deadpool & Cable: Split Second (2016),20925,16.99,,,,,,
56087,The Totally Awesome Hulk (2015) #5,5,2016-04-20T00:00:00-0400,The Totally Awesome Hulk (2015 - Present),20614,3.99,,,,,,
55487,All-New Hawkeye (2015) #6,6,2016-04-20T00:00:00-0400,All-New Hawkeye (2015 - Present),20468,3.99,,,,,,
57892,DAREDEVIL/PUNISHER: SEVENTH CIRCLE INFINITE COMIC (2016) #4,4,2016-04-20T00:00:00-0400,DAREDEVIL/PUNISHER: SEVENTH CIRCLE INFINITE COMIC (2016 - Present),21102,0,,,,,,
53460,Marvel Firsts: The 1990s Vol. 1 (Trade Paperback),0,2016-04-20T00:00:00-0400,Marvel Firsts: The 1990s Vol. 1 (2016),20029,34.99,,,,,,
56074,Deadpool (2015) #10,10,2016-04-20T00:00:00-0400,Deadpool (2015 - Present),20613,3.99,,,,,,
57046,Nova (2015) #6,6,2016-04-20T00:00:00-0400,Nova (2015 - Present),20844,3.99,,,,,,
55352,"All-New, All-Different Avengers Vol. 1: The Magnificent Seven (Trade Paperback)",0,2016-04-20T00:00:00-0400,"All-New, All-Different Avengers Vol. 1: The Magnificent Seven (2016)",20444,19.99,,,,
52673,Star Wars: Vader Down (Trade Paperback),0,2016-04-20T00:00:00-0400,Star Wars: Vader Down (2016),19700,19.99,,,,,,
55441,Extraordinary X-Men (2015) #9,9,2016-04-20T00:00:00-0400,Extraordinary X-Men (2015 - Present),20460,3.99,,,,,,
55793,Mighty Thor (2015) #6,6,2016-04-20T00:00:00-0400,Mighty Thor (2015 - Present),20527,3.99,,,,,,
55916,Captain America: Theater of War - The Complete Collection (Trade Paperback),0,2016-04-20T00:00:00-0400,Captain America: Theater of War - The Complete Collection (2016),20570,34.99,,,,,,
56587,Captain Marvel (2016) #4,4,2016-04-20T00:00:00-0400,Captain Marvel (2016 - Present),20718,3.99,,,,,,
55503,Howard the Duck (2015) #6,6,2016-04-20T00:00:00-0400,Howard the Duck (2015 - Present),20471,3.99,,,,,,
59081,Guardians of Infinity (2015) #5,5,2016-04-20T00:00:00-0400,Guardians of Infinity (2015 - Present),20807,4.99,,,,,,
55921,Deadpool: World's Greatest Vol. 1 - Millionaire With A Mouth (Trade Paperback),0,2016-04-20T00:00:00-0400,Deadpool: World's Greatest Vol. 1 - Millionaire With A Mouth (2016),20574,15.99,,,,,,
57185,Starbrand & Nightmask (2015) #5,5,2016-04-20T00:00:00-0400,Starbrand & Nightmask (2015 - Present),20869,3.99,,,,,,
57784,Hyperion (2016) #2,2,2016-04-20T00:00:00-0400,Hyperion (2016 - Present),21034,3.99,,,,,,
54758,Karnak (2015) #3,3,2016-04-20T00:00:00-0400,Karnak (2015 - Present),20258,3.99,,,,,,
59114,Hawkeye & The Thunderbolts Vol. 1 (Trade Paperback),0,2016-04-20T00:00:00-0400,Hawkeye & The Thunderbolts Vol. 1 (2016),21516,39.99,,,,,,
56798,Captain America: Road to War (2016) #1,1,2016-04-20T00:00:00-0400,Captain America: Road to War (2016 - Present),20792,4.99,,,,,,
56015,A-Force (2016) #4,4,2016-04-13T00:00:00-0400,A-Force (2016 - Present),20606,3.99,,,,,,
55992,Uncanny Avengers: Unity Vol. 1 - Lost Future (Trade Paperback),0,2016-04-13T00:00:00-0400,Uncanny Avengers: Unity Vol. 1 - Lost Future (2016),20599,19.99,,,,,,
57143,Spidey (2015) #4,4,2016-04-13T00:00:00-0400,Spidey (2015 - Present),20861,3.99,,,,,,
55391,Captain America: Dark Designs Prose Novel (Hardcover),0,2016-04-13T00:00:00-0400,Captain America: Dark Designs Prose Novel (2016),20451,24.99,,,,,,
55660,Silver Surfer (2016) #3,3,2016-04-13T00:00:00-0400,Silver Surfer (2016 - Present),20502,3.99,,,,,,
57362,X-Men '92 (2016) #2,2,2016-04-13T00:00:00-0400,X-Men '92 (2016 - Present),20906,3.99,,,,,,
55145,Marvel Masterworks: Captain America Vol. 8 (Hardcover),0,2016-04-13T00:00:00-0400,Marvel Masterworks: Captain America Vol. 8 (2016),20384,75,,,,,,
55683,Spider-Gwen (2015) #7,7,2016-04-13T00:00:00-0400,Spider-Gwen (2015 - Present),20505,3.99,,,,,,
58611,Marvel's Captain America: Civil War Prelude (Trade Paperback),0,2016-04-13T00:00:00-0400,Marvel's Captain America: Civil War Prelude (2016),21394,15.99,,,,,,
55602,Rocket Raccoon & Groot (2016) #4,4,2016-04-13T00:00:00-0400,Rocket Raccoon & Groot (2016 - Present),20493,3.99,,,,,,
58247,Silver Surfer (2016) #3 (Epting Variant),3,2016-04-13T00:00:00-0400,Silver Surfer (2016 - Present),20502,3.99,,,,,,
52988,Star Wars Special: C-3PO (2016) #1,1,2016-04-13T00:00:00-0400,Star Wars Special: C-3PO (2016),19822,4.99,,,,,,
56413,All-New Inhumans (2015) #6,6,2016-04-13T00:00:00-0400,All-New Inhumans (2015 - Present),20681,3.99,,,,,,
56912,Hercules (2015) #6,6,2016-04-13T00:00:00-0400,Hercules (2015 - Present),20812,3.99,,,,,,
52761,Thanos: The Infinity Finale (Hardcover),0,2016-04-13T00:00:00-0400,Thanos: The Infinity Finale (2016),19738,24.99,,,,,,
57351,Weirdworld (2015) #5,5,2016-04-13T00:00:00-0400,Weirdworld (2015 - Present),20903,3.99,,,,,,
55470,Guardians of the Galaxy (2015) #7,7,2016-04-13T00:00:00-0400,Guardians of the Galaxy (2015 - Present),20465,3.99,,,,,,
56547,Captain America Epic Collection: Man Without a Country (Trade Paperback),0,2016-04-13T00:00:00-0400,Captain America Epic Collection: Man Without a Country (2016),20709,39.99,,,,,,
55575,Moon Knight (2016) #1,1,2016-04-13T00:00:00-0400,Moon Knight (2016 - Present),20488,4.99,,,,,,
56237,All-New X-Men (2015) #8,8,2016-04-13T00:00:00-0400,All-New X-Men (2015 - Present),20622,3.99,,,,,,
57609,Guardians of The Galaxy: New Guard Vol. 1 - Emperor Quill (Hardcover),0,2016-04-13T00:00:00-0400,Guardians of The Galaxy: New Guard Vol. 1 - Emperor Quill (2016),20997,24.99,,,,,,
58995,Gwenpool (2016) #1,1,2016-04-13T00:00:00-0400,Gwenpool (2016 - Present),21490,4.99,,,,,,
55399,Darth Vader (2015) #19,19,2016-04-13T00:00:00-0400,Darth Vader (2015 - Present),19379,3.99,,,,,,
57008,Marvel Universe Ultimate Spider-Man: Spider-Verse (Digest),0,2016-04-13T00:00:00-0400,Marvel Universe Ultimate Spider-Man: Spider-Verse (2016),20835,9.99,,,,,,
55308,Amazing Spider-Man (2015) #10,10,2016-04-13T00:00:00-0400,Amazing Spider-Man (2015 - Present),20432,3.99,,,,,,
55856,Illuminati (2015) #6,6,2016-04-13T00:00:00-0400,Illuminati (2015 - Present),20552,3.99,,,,,,
54943,Mrs. Deadpool and the Howling Commandos (Trade Paperback),0,2016-04-13T00:00:00-0400,Mrs. Deadpool and the Howling Commandos (2016),20320,15.99,,,,,,
57082,Red Wolf (2015) #5,5,2016-04-13T00:00:00-0400,Red Wolf (2015 - Present),20849,3.99,,,,,,
58220,Mockingbird (2016) #2,2,2016-04-13T00:00:00-0400,Mockingbird (2016 - Present),21245,3.99,,,,,,
55361,"All-New, All-Different Avengers (2015) #8",8,2016-04-13T00:00:00-0400,"All-New, All-Different Avengers (2015 - Present)",20443,3.99,,,,
57395,Captain America 75th Anniversary Magazine (2016) #1,1,2016-04-13T00:00:00-0400,Captain America 75th Anniversary Magazine (2016 - Present),20913,0,,,,,,
56032,Agents of S.H.I.E.L.D. (2016) #4,4,2016-04-13T00:00:00-0400,Agents of S.H.I.E.L.D. (2016 - Present),20607,3.99,,,,,,
57331,Web Warriors (2015) #6,6,2016-04-13T00:00:00-0400,Web Warriors (2015 - Present),20900,3.99,,,,,,
58649,The Amazing Spider-Man & Silk: The Spider(Fly) Effect (2016) #2,2,2016-04-13T00:00:00-0400,The Amazing Spider-Man & Silk: The Spider(Fly) Effect (2016 - Present),21407,4.99,,,,,,
58523,Marvel Universe Avengers Infinite Comic (2016) #7,7,2016-04-12T00:00:00-0400,Marvel Universe Avengers Infinite Comic (2016 - Present),21366,0,,,,,,
59522,MARVEL AVENGERS ALLIANCE (2016) #4,4,2016-04-07T00:00:00-0400,MARVEL AVENGERS ALLIANCE (2016),21681,0,,,,,,
55825,Contest of Champions (2015) #7,7,2016-04-06T00:00:00-0400,Contest of Champions (2015 - Present),20535,3.99,,,,,,
55721,Spider-Man 2099 (2015) #9,9,2016-04-06T00:00:00-0400,Spider-Man 2099 (2015 - Present),20511,3.99,,,,,,
56469,Amazing Spider-Man Vol. 2 (Hardcover),0,2016-04-06T00:00:00-0400,Amazing Spider-Man Vol. 2 (2016),20688,34.99,,,,,,
56779,Amadeus Cho: Genius at Work (Trade Paperback),0,2016-04-06T00:00:00-0400,Amadeus Cho: Genius at Work (2016),20787,7.99,,,,,,
57382,Black Panther (2016) #1,1,2016-04-06T00:00:00-0400,Black Panther (2016 - Present),20912,4.99,,,,,,
56220,Uncanny Avengers (2015) #8,8,2016-04-06T00:00:00-0400,Uncanny Avengers (2015 - Present),20621,3.99,,,,,,
56525,Black Panther by Christopher Priest: The Complete Collection Vol. 3 (Trade Paperback),0,2016-04-06T00:00:00-0400,Black Panther by Christopher Priest: The Complete Collection Vol. 3 (2016),20703,34.99,,,,,,
56151,Old Man Logan (2016) #4,4,2016-04-06T00:00:00-0400,Old Man Logan (2016 - Present),20617,3.99,,,,,,
56636,Color Your Own Civil War (Trade Paperback),0,2016-04-06T00:00:00-0400,Color Your Own Civil War (2016),20725,9.99,,,,,,
56073,Deadpool (2015) #9,9,2016-04-06T00:00:00-0400,Deadpool (2015 - Present),20613,3.99,,,,,,
57984,Star Wars: Poe Dameron (2016) #1,1,2016-04-06T00:00:00-0400,Star Wars: Poe Dameron (2016 - Present),21131,4.99,,,,,,
57101,Scarlet Witch (2015) #5,5,2016-04-06T00:00:00-0400,Scarlet Witch (2015 - Present),20854,3.99,,,,,,
57314,Vision (2015) #6,6,2016-04-06T00:00:00-0400,Vision (2015 - Present),20897,3.99,,,,,,
58527,Miracleman by Gaiman & Buckingham: The Silver Age (2016) #1,1,2016-04-06T00:00:00-0400,Miracleman by Gaiman & Buckingham: The Silver Age (2016 - Present),21367,4.99,,,,,,
53554,Ms. Marvel Vol. 2 (Hardcover),0,2016-04-06T00:00:00-0400,Ms. Marvel Vol. 2 (2016),20041,34.99,,,,,,
58746,Marvel Universe Avengers Assemble: Civil War (2016) #2,2,2016-04-06T00:00:00-0400,Marvel Universe Avengers Assemble: Civil War (2016 - Present),21433,2.99,,,,,,
58529,Miracleman by Gaiman & Buckingham: The Silver Age (2016) #1 (Sprouse Variant),1,2016-04-06T00:00:00-0400,Miracleman by Gaiman & Buckingham: The Silver Age (2016 - Present),21367,4.99,,,,,,
58738,Invincible Iron Man Vol. 1: Reboot (Hardcover),0,2016-04-06T00:00:00-0400,Invincible Iron Man Vol. 1: Reboot (2016),21429,24.99,,,,,,
59338,Empress (2016) #1,1,2016-04-06T00:00:00-0400,Empress (2016 - Present),21607,3.99,,,,,,
55697,Spider-Man (2016) #3,3,2016-04-06T00:00:00-0400,Spider-Man (2016 - Present),20508,3.99,,,,,,
58373,New Avengers (2015) #9,9,2016-04-06T00:00:00-0400,New Avengers (2015 - Present),20841,3.99,,,,,,
55253,AMAZING SPIDER-MAN: WORLDWIDE VOL. 1 (Trade Paperback),0,2016-04-06T00:00:00-0400,AMAZING SPIDER-MAN: WORLDWIDE VOL. 1 (2016),20410,18.99,,,,,,
57978,Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016) #6,6,2016-04-06T00:00:00-0400,Spider-Man & Silk: The Spider(fly) Effect Infinite Comic (2016 - Present),21127,0,,,,,,
55091,The Infinity Entity (2016) #4,4,2016-04-06T00:00:00-0400,The Infinity Entity (2016 - Present),20357,3.99,,,,,,
57524,Civil War (McNiven Cover) (Hardcover),0,2016-04-06T00:00:00-0400,Civil War (McNiven Cover) (2016),20945,34.99,,,,,,
55375,Black Widow (2016) #2,2,2016-04-06T00:00:00-0400,Black Widow (2016 - Present),20448,3.99,,,,,,
58381,Spider-Women Alpha (2016) #1,1,2016-04-06T00:00:00-0400,Spider-Women Alpha (2016 - Present),21280,4.99,,,,,,
56054,Uncanny X-Men (2016) #6,6,2016-04-06T00:00:00-0400,Uncanny X-Men (2016 - Present),20612,4.99,,,,,,
55529,Invincible Iron Man (2015) #8,8,2016-04-06T00:00:00-0400,Invincible Iron Man (2015 - Present),20476,3.99,,,,,,
58091,Marvel Universe by John Byrne Omnibus (Hardcover),0,2016-04-06T00:00:00-0400,Marvel Universe by John Byrne Omnibus (2016),21163,125,,,,,,
57891,DAREDEVIL/PUNISHER: SEVENTH CIRCLE INFINITE COMIC (2016) #3,3,2016-04-06T00:00:00-0400,DAREDEVIL/PUNISHER: SEVENTH CIRCLE INFINITE COMIC (2016 - Present),21102,0,,,,,,
58528,Miracleman by Gaiman & Buckingham: The Silver Age (2016) #1 (Noto Variant),1,2016-04-06T00:00:00-0400,Miracleman by Gaiman & Buckingham: The Silver Age (2016 - Present),21367,4.99,,,,,,
58522,Marvel Universe Avengers Infinite Comic (2016) #6,6,2016-04-05T00:00:00-0400,Marvel Universe Avengers Infinite Comic (2016 - Present),21366,0,,,,,,
59521,MARVEL AVENGERS ALLIANCE (2016) #3,3,2016-03-31T00:00:00-0400,MARVEL AVENGERS ALLIANCE (2016),21681,0,,,,,,
58664,Captain America: Sam Wilson (2015) #7 (Chang Wop Variant),7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
57021,Moon Girl and Devil Dinosaur (2015) #5,5,2016-03-30T00:00:00-0400,Moon Girl and Devil Dinosaur (2015 - Present),20839,3.99,,,,,,
58157,Iron Man Epic Collection: Duel of Iron (Trade Paperback),0,2016-03-30T00:00:00-0400,Iron Man Epic Collection: Duel of Iron (2016),21241,39.99,,,,,,
52857,Uncanny Inhumans Vol. 1: Time Crush (Trade Paperback),0,2016-03-30T00:00:00-0400,Uncanny Inhumans Vol. 1: Time Crush (2016),19781,17.99,,,,,,
56869,Drax (2015) #5,5,2016-03-30T00:00:00-0400,Drax (2015 - Present),20801,3.99,,,,,,
58331,Captain America: Sam Wilson (2015) #7 (Tbd Artist Tru Variant),7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
54781,"All-New, All-Different Marvel Universe (2015) #1",1,2016-03-30T00:00:00-0400,"All-New, All-Different Marvel Universe (2015 - Present)",20263,4.99,,,,
56236,All-New X-Men (2015) #7,7,2016-03-30T00:00:00-0400,All-New X-Men (2015 - Present),20622,3.99,,,,,,
57360,X-Men '92 (2016) #1 (Richardson Hip-&#8203;Hop Variant),1,2016-03-30T00:00:00-0400,X-Men '92 (2016 - Present),20906,3.99,,,,,,
56494,Amazing Spider-Man (2015) #1.4,1.4,2016-03-30T00:00:00-0400,Amazing Spider-Man (2015 - Present),20694,3.99,,,,,,
58337,The Unbeatable Squirrel Girl (2015) #6 (Henderson Variant),6,2016-03-30T00:00:00-0400,The Unbeatable Squirrel Girl (2015 - Present),20620,3.99,,,,,,
58661,Captain America: Sam Wilson (2015) #7 (Cassaday Variant),7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
56002,Ultimate Spider-Man Ultimate Collection Book 6 (Trade Paperback),0,2016-03-30T00:00:00-0400,Ultimate Spider-Man Ultimate Collection Book 6 (2016),20604,34.99,,,,,,
56654,"Civil War: Peter Parker, Spider-Man (Trade Paperback)",0,2016-03-30T00:00:00-0400,"Civil War: Peter Parker, Spider-Man (2016)",20743,24.99,,,,
58820,X-Men '92 (2016) #1 (Christopher Action Figure Variant),1,2016-03-30T00:00:00-0400,X-Men '92 (2016 - Present),20906,3.99,,,,,,
58811,The Unbeatable Squirrel Girl (2015) #6 (Moor Connecting Variant a),6,2016-03-30T00:00:00-0400,The Unbeatable Squirrel Girl (2015 - Present),20620,3.99,,,,,,
58663,Captain America: Sam Wilson (2015) #7 (Sprouse Cap of All Eras Variant),7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
58749,Marvel Universe Ultimate Spider-Man: Contest of Champions (2016) #1,1,2016-03-30T00:00:00-0400,Marvel Universe Ultimate Spider-Man: Contest of Champions (2016 - Present),21434,2.99,,,,,,
58684,Daredevil (2015) #5 (Pichelli Wop Variant),5,2016-03-30T00:00:00-0400,Daredevil (2015 - Present),20780,3.99,,,,,,
55398,Darth Vader (2015) #18,18,2016-03-30T00:00:00-0400,Darth Vader (2015 - Present),19379,3.99,,,,,,
56911,Hercules (2015) #5,5,2016-03-30T00:00:00-0400,Hercules (2015 - Present),20812,3.99,,,,,,
58758,Moon Girl and Devil Dinosaur (2015) #5 (Guerra Wop Variant),5,2016-03-30T00:00:00-0400,Moon Girl and Devil Dinosaur (2015 - Present),20839,3.99,,,,,,
56561,Captain America: Sam Wilson (2015) #7,7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
54738,Figment 2: Legacy of Imagination (Hardcover),0,2016-03-30T00:00:00-0400,Figment 2: Legacy of Imagination (2016),20257,24.99,,,,,,
57359,X-Men '92 (2016) #1,1,2016-03-30T00:00:00-0400,X-Men '92 (2016 - Present),20906,3.99,,,,,,
56201,The Unbeatable Squirrel Girl (2015) #6,6,2016-03-30T00:00:00-0400,The Unbeatable Squirrel Girl (2015 - Present),20620,3.99,,,,,,
58660,Captain America: Sam Wilson (2015) #7 (Alex Ross Classic Variant),7,2016-03-30T00:00:00-0400,Captain America: Sam Wilson (2015 - Present),20711,5.99,,,,,,
58644,Amazing Spider-Man (2015) #1.4 (Francavilla Variant),1.4,2016-03-30T00:00:00-0400,Amazing Spider-Man (2015 - Present),20432,3.99,,,,,,
