character,ability_type
Kendall Logan (Earth-9811),Advanced_Longevity
Kenji Uedo (Earth-11022),Advanced_Longevity
Kenji Uedo (Earth-616),Advanced_Longevity
Kevin Green (Earth-93060),Advanced_Longevity
Acoustikinesis,Aerokinesis
Atmokinesis,Aerokinesis
Cryokinesis,Aerokinesis
Gaseous Form,Aerokinesis
Wind Breath,Aerokinesis
Abigail Boylen (Earth-616),Aerokinesis
Absolon Mercator (Earth-616),Aerokinesis
Aerika Harkness (Earth-982),Aerokinesis
Air (Elementals) (Earth-616),Aerokinesis
Aireo (Earth-616),Aerokinesis
Aminedi (Earth-616),Aerokinesis
Ananym (Earth-616),Aerokinesis
André Gerard (Earth-616),Aerokinesis
Arcanna Jones (Earth-712),Aerokinesis
Augustus Roman (Earth-BW08),Aerokinesis
Becka Munroe (Earth-41001),Aerokinesis
Beta Ray Bill (Earth-6109),Aerokinesis
Blow-Hard (Earth-616),Aerokinesis
Bor Burison (Earth-616),Aerokinesis
Calvin Rankin (Earth-11052),Aerokinesis
Chester Weems (Earth-80360),Aerokinesis
Chinook (Earth-616),Aerokinesis
Clothilde (Earth-616),Aerokinesis
Colin Hume (Earth-616),Aerokinesis
Crystalia Amaquelin (Earth-105709),Aerokinesis
Crystalia Amaquelin (Earth-14026),Aerokinesis
Crystalia Amaquelin (Earth-1610),Aerokinesis
Crystalia Amaquelin (Earth-2149),Aerokinesis
Crystalia Amaquelin (Earth-2301),Aerokinesis
Crystalia Amaquelin (Earth-42777),Aerokinesis
Crystalia Amaquelin (Earth-534834),Aerokinesis
Crystalia Amaquelin (Earth-5692),Aerokinesis
Crystalia Amaquelin (Earth-616),Aerokinesis
Crystalia Amaquelin (Earth-772),Aerokinesis
Crystalia Amaquelin (Earth-91126),Aerokinesis
Crystalia Amaquelin (Earth-92164),Aerokinesis
Crystalia Amaquelin (Earth-98),Aerokinesis
Crystalia Amaquelin (Earth-9997),Aerokinesis
Cyclone's Suit,Aerokinesis
Dafydd ap Andras (Earth-6124),Aerokinesis
Damian Tryp Jr. (Earth-616),Aerokinesis
David Cannon (Earth-11326),Aerokinesis
David Cannon (Earth-616),Aerokinesis
David Cannon (Earth-730784),Aerokinesis
David Castiglione (Earth-93060),Aerokinesis
Dormammu (Earth-2772),Aerokinesis
Dream Crystal (Earth-9602),Aerokinesis
Drew Daniels (Earth-616),Aerokinesis
Fei Lian (Earth-616),Aerokinesis
Fume (Daryl) (Earth-616),Aerokinesis
Gaea (Earth-616),Aerokinesis
Helio (Earth-616),Aerokinesis
Hiro Sokuto (Earth-616),Aerokinesis
Hurricane (Dark Riders) (Earth-616),Aerokinesis
Ikthalon (Earth-616),Aerokinesis
Janos Quested (Earth-10005),Aerokinesis
Jean Grey (Earth-616),Aerokinesis
Jericho Drumm (Earth-616),Aerokinesis
Jo Beth (Earth-616),Aerokinesis
Kaluu (Earth-616),Aerokinesis
Kendall Logan (Earth-9811),Aerokinesis
Loki Laufeyson (Earth-9997),Aerokinesis
Mandarin's Rings,Aerokinesis
Mark Diering (Earth-616),Aerokinesis
Meggan Puceanu (Earth-616),Aerokinesis
Meruda (Earth-616),Aerokinesis
Modred (Earth-616),Aerokinesis
Mzungu (Earth-616),Aerokinesis
Nicolette Giroux (Earth-616),Aerokinesis
Ororo Munroe (Bio-Synth) (Earth-161),Aerokinesis
Ororo Munroe (Earth-10011),Aerokinesis
Ororo Munroe (Earth-1008),Aerokinesis
Ororo Munroe (Earth-1027),Aerokinesis
Ororo Munroe (Earth-10294),Aerokinesis
Ororo Munroe (Earth-1033),Aerokinesis
Ororo Munroe (Earth-11326),Aerokinesis
Ororo Munroe (Earth-12131),Aerokinesis
Ororo Munroe (Earth-12245),Aerokinesis
Ororo Munroe (Earth-1298),Aerokinesis
Ororo Munroe (Earth-1610),Aerokinesis
Ororo Munroe (Earth-20051),Aerokinesis
Ororo Munroe (Earth-21993),Aerokinesis
Ororo Munroe (Earth-23378),Aerokinesis
Ororo Munroe (Earth-23895),Aerokinesis
Ororo Munroe (Earth-295),Aerokinesis
Ororo Munroe (Earth-32000),Aerokinesis
Ororo Munroe (Earth-33900),Aerokinesis
Ororo Munroe (Earth-34922),Aerokinesis
Ororo Munroe (Earth-50701),Aerokinesis
Ororo Munroe (Earth-57780),Aerokinesis
Ororo Munroe (Earth-58163),Aerokinesis
Ororo Munroe (Earth-597),Aerokinesis
Ororo Munroe (Earth-616),Aerokinesis
Ororo Munroe (Earth-77995),Aerokinesis
Ororo Munroe (Earth-7964),Aerokinesis
Ororo Munroe (Earth-8107),Aerokinesis
Ororo Munroe (Earth-8441),Aerokinesis
Ororo Munroe (Earth-904),Aerokinesis
Ororo Munroe (Earth-956),Aerokinesis
Ororo Munroe (Earth-957),Aerokinesis
Ororo Munroe (Earth-9811),Aerokinesis
Ororo Munroe (Earth-9921),Aerokinesis
Ororo Munroe (Earth-9997),Aerokinesis
Ororo Munroe (Earth-BW08),Aerokinesis
Ororo Munroe (Earth-BWXP),Aerokinesis
Ororo Munroe (Mojoverse),Aerokinesis
Ororo of Themyscira (Earth-9602),Aerokinesis
Ororo's ancestor (Earth-8441),Aerokinesis
Ororo's grandmother (Earth-616),Aerokinesis
Pamela Shaw (Earth-616),Aerokinesis
Park Bench (Earth-9047),Aerokinesis
Phoenix Force (Earth-616),Aerokinesis
Pierre Fresson (Earth-616),Aerokinesis
Psyclone (Earth-928),Aerokinesis
Ralph Hutchins (Earth-616),Aerokinesis
Red Vision (Earth-9602),Aerokinesis
Roger Norvell (Earth-616),Aerokinesis
Sirocco (Earth-616),Aerokinesis
Sloan Alden (Earth-616),Aerokinesis
Sofia Mantega (Earth-616),Aerokinesis
Susan Storm (Earth-98630),Aerokinesis
Temugin (Earth-616),Aerokinesis
Thor Odinson (Earth-12131),Aerokinesis
Thor Odinson (Earth-2301),Aerokinesis
Thor Odinson (Earth-6109),Aerokinesis
Thor Odinson (Earth-616),Aerokinesis
Thor Odinson (Earth-91119),Aerokinesis
Thor Odinson (Earth-9997),Aerokinesis
Toshio Sasaki (Earth-616),Aerokinesis
Triumvirate (Earth-928),Aerokinesis
Uber Alles (Earth-616),Aerokinesis
Vakume (Earth-616),Aerokinesis
Valeria von Doom (Earth-58163),Aerokinesis
Vaughn Zeldow (Earth-31916),Aerokinesis
Vor (Earth-616),Aerokinesis
Wanda Zatara (Earth-9602),Aerokinesis
Windstorm (Earth-616),Aerokinesis
Zephyr (Earth-616),Aerokinesis
Amphibian Form,Animal_Form
Ape Form,Animal_Form
Arthropod Form,Animal_Form
Avian Form,Animal_Form
Bat Form,Animal_Form
Bear Form,Animal_Form
Bovine Form,Animal_Form
Canine Form,Animal_Form
Crustacean Form,Animal_Form
Elephant Form,Animal_Form
Equine Form,Animal_Form
Feline Form,Animal_Form
Fish Form,Animal_Form
Lupine Form,Animal_Form
Pig Form,Animal_Form
Reptilian Form,Animal_Form
Rodent Form,Animal_Form
Squid Form,Animal_Form
Wendigos,Animal_Form
Whale Form,Animal_Form
Aardvark (Earth-616),Animal_Form
Aaron Salomon (Earth-58163),Animal_Form
Aleksei Sytsevich (Earth-TRN376),Animal_Form
Anpu (Earth-9997),Animal_Form
Danii Melvin (Earth-9602),Animal_Form
Dogface (Earth-9997),Animal_Form
Giraffe-Man (Earth-616),Animal_Form
Henry McCoy (Earth-121193),Animal_Form
Henry McCoy (Earth-1298),Animal_Form
Link (Employee of Arcade) (Earth-616),Animal_Form
Mac Garrity (Earth-616),Animal_Form
Maria de Guadalupe Santiago (Earth-616),Animal_Form
Mark Sim (Earth-616),Animal_Form
Mephisto (Earth-9997),Animal_Form
Michael Suggs (Earth-21993),Animal_Form
Michael Suggs (Earth-616),Animal_Form
Ocelot (O-Force) (Earth-616),Animal_Form
Ophis (Earth-616),Animal_Form
Otr Hriedmarson (Earth-616),Animal_Form
Roja Sanford (Earth-616),Animal_Form
Scarum (Earth-616),Animal_Form
Sumatran (Earth-1610),Animal_Form
Tatiana Caban (Earth-616),Animal_Form
Vermin (Earth-1010),Animal_Form
Victor Creed (Earth-11052),Animal_Form
Victor Van Damme (Earth-1610),Animal_Form
Walter Langkowski (Earth-9997),Animal_Form
Wardog (Special Executive),Animal_Form
Worm (Savage Land Mutate) (Earth-616),Animal_Form
Xemnu (Earth-616),Animal_Form
Yeti (Inhuman) (Earth-616),Animal_Form
Yeti (Weapon P.R.I.M.E.) (Earth-616),Animal_Form
Battlesuits,Armor_Users
Darkhawk Designers,Armor_Users
Guardsmen members,Armor_Users
Iron Avengers members,Armor_Users
Iron Legion members,Armor_Users
Raptor Armor,Armor_Users
Sentinels Pilots,Armor_Users
Spaceknights (Galadorian) members,Armor_Users
Suits,Armor_Users
Aaron Aikman (Earth-31411),Armor_Users
Aaron Soames (Earth-616),Armor_Users
Abercombie (Earth-5631),Armor_Users
Abigail Burns (Earth-616),Armor_Users
Abner Jenkins (Earth-12041),Armor_Users
Abner Jenkins (Earth-20051),Armor_Users
Abner Jenkins (Earth-2108),Armor_Users
Abner Jenkins (Earth-2149),Armor_Users
Abner Jenkins (Earth-50302),Armor_Users
Abner Jenkins (Earth-57780),Armor_Users
Abner Jenkins (Earth-58942),Armor_Users
Abner Jenkins (Earth-602636),Armor_Users
Abner Jenkins (Earth-616),Armor_Users
Abner Jenkins (Earth-64894),Armor_Users
Abner Jenkins (Earth-8107),Armor_Users
Abner Jenkins (Earth-982),Armor_Users
Ace Fenton (Earth-616),Armor_Users
Achilles (Helmut) (Earth-616),Armor_Users
Acroyear (Earth-616),Armor_Users
Administrator (Earth-616),Armor_Users
Adrian Eiskalt (Earth-616),Armor_Users
Adrian Toomes (Earth-13017),Armor_Users
Adrian Toomes (Earth-616),Armor_Users
Adrian Toomes (Earth-9712),Armor_Users
Adrian Toomes (Earth-BW08),Armor_Users
Adrian Toomes (Earth-BW16),Armor_Users
Aikku Jokinen (Earth-616),Armor_Users
Airborne (Death Squad) (Earth-616),Armor_Users
Ajax (Pantheon) (Earth-616),Armor_Users
Alan Burstyn (Earth-616),Armor_Users
Albert Potter (Earth-616),Armor_Users
Aleksei Sytsevich (Earth-120703),Armor_Users
Aleksei Sytsevich (Earth-13017),Armor_Users
Aleksei Sytsevich (Earth-616),Armor_Users
Aleksei Sytsevich (Earth-BW08),Armor_Users
Alex Nevsky (Earth-616),Armor_Users
Alexander Gentry (Earth-616),Armor_Users
Alexander Lexington (Earth-616),Armor_Users
Alexander O'Hirn (Earth-1610),Armor_Users
Alexandra Draguno (Earth-616),Armor_Users
Alistair Smythe (Earth-94),Armor_Users
Alistaire Smythe (Earth-616),Armor_Users
Amadeus Cho (Earth-12041),Armor_Users
Amadeus Cho (Earth-12311),Armor_Users
Anarra (Earth-616),Armor_Users
Andrew Forson (Earth-616),Armor_Users
Andros Stark (Earth-8912),Armor_Users
Andros Stark (Earth-TRN509),Armor_Users
André Gerard (Earth-616),Armor_Users
André Gerard (Skrull) (Earth-616),Armor_Users
Angmo-Asan (Earth-616),Armor_Users
Anthony (Brain tumor) (Earth-1610),Armor_Users
Anthony (Vampire) (Earth-1610),Armor_Users
Anthony Davis (Earth-616),Armor_Users
Anthony Druid (Earth-12311),Armor_Users
Anthony Power (Earth-616),Armor_Users
Anthony Stark (Earth-0),Armor_Users
Anthony Stark (Earth-10011),Armor_Users
Anthony Stark (Earth-10022),Armor_Users
Anthony Stark (Earth-10051),Armor_Users
Anthony Stark (Earth-101001),Armor_Users
Anthony Stark (Earth-10208),Armor_Users
Anthony Stark (Earth-10511),Armor_Users
Anthony Stark (Earth-10919),Armor_Users
Anthony Stark (Earth-10995),Armor_Users
Anthony Stark (Earth-11029),Armor_Users
Anthony Stark (Earth-11080),Armor_Users
Anthony Stark (Earth-112001),Armor_Users
Anthony Stark (Earth-11326),Armor_Users
Anthony Stark (Earth-113500),Armor_Users
Anthony Stark (Earth-11418),Armor_Users
Anthony Stark (Earth-11911),Armor_Users
Anthony Stark (Earth-12),Armor_Users
Anthony Stark (Earth-12011),Armor_Users
Anthony Stark (Earth-12041),Armor_Users
Anthony Stark (Earth-12121),Armor_Users
Anthony Stark (Earth-12128),Armor_Users
Anthony Stark (Earth-12131),Armor_Users
Anthony Stark (Earth-12311),Armor_Users
Anthony Stark (Earth-12665),Armor_Users
Anthony Stark (Earth-1298),Armor_Users
Anthony Stark (Earth-13121),Armor_Users
Anthony Stark (Earth-13122),Armor_Users
Anthony Stark (Earth-13133),Armor_Users
Anthony Stark (Earth-13159),Armor_Users
Anthony Stark (Earth-135263),Armor_Users
Anthony Stark (Earth-13584),Armor_Users
Anthony Stark (Earth-14622),Armor_Users
Anthony Stark (Earth-14845),Armor_Users
Anthony Stark (Earth-14850),Armor_Users
Anthony Stark (Earth-1720),Armor_Users
Anthony Stark (Earth-1735),Armor_Users
Anthony Stark (Earth-199673),Armor_Users
Anthony Stark (Earth-199999),Armor_Users
Anthony Stark (Earth-20051),Armor_Users
Anthony Stark (Earth-200515),Armor_Users
Anthony Stark (Earth-20110),Armor_Users
Anthony Stark (Earth-201163),Armor_Users
Anthony Stark (Earth-20132),Armor_Users
Anthony Stark (Earth-2020),Armor_Users
Anthony Stark (Earth-2081),Armor_Users
Anthony Stark (Earth-21011),Armor_Users
Anthony Stark (Earth-21050),Armor_Users
Anthony Stark (Earth-21119),Armor_Users
Anthony Stark (Earth-2149),Armor_Users
Anthony Stark (Earth-21722),Armor_Users
Anthony Stark (Earth-2182),Armor_Users
Anthony Stark (Earth-2189),Armor_Users
Anthony Stark (Earth-21993),Armor_Users
Anthony Stark (Earth-22795),Armor_Users
Anthony Stark (Earth-2301),Armor_Users
Anthony Stark (Earth-23099),Armor_Users
Anthony Stark (Earth-231),Armor_Users
Anthony Stark (Earth-2319),Armor_Users
Anthony Stark (Earth-23223),Armor_Users
Anthony Stark (Earth-24133),Armor_Users
Anthony Stark (Earth-242),Armor_Users
Anthony Stark (Earth-26111),Armor_Users
Anthony Stark (Earth-2713),Armor_Users
Anthony Stark (Earth-2988),Armor_Users
Anthony Stark (Earth-30122),Armor_Users
Anthony Stark (Earth-30847),Armor_Users
Anthony Stark (Earth-312500),Armor_Users
Anthony Stark (Earth-3131),Armor_Users
Anthony Stark (Earth-3290),Armor_Users
Anthony Stark (Earth-33900),Armor_Users
Anthony Stark (Earth-3488),Armor_Users
Anthony Stark (Earth-355),Armor_Users
Anthony Stark (Earth-398),Armor_Users
Anthony Stark (Earth-42409),Armor_Users
Anthony Stark (Earth-42777),Armor_Users
Anthony Stark (Earth-45017),Armor_Users
Anthony Stark (Earth-5012),Armor_Users
Anthony Stark (Earth-50701),Armor_Users
Anthony Stark (Earth-5113),Armor_Users
Anthony Stark (Earth-523001),Armor_Users
Anthony Stark (Earth-523002),Armor_Users
Anthony Stark (Earth-534834),Armor_Users
Anthony Stark (Earth-555326),Armor_Users
Anthony Stark (Earth-5700),Armor_Users
Anthony Stark (Earth-58163),Armor_Users
Anthony Stark (Earth-58732),Armor_Users
Anthony Stark (Earth-6078),Armor_Users
Anthony Stark (Earth-61011),Armor_Users
Anthony Stark (Earth-6109),Armor_Users
Anthony Stark (Earth-61112),Armor_Users
Anthony Stark (Earth-616),Armor_Users
Anthony Stark (Earth-61828),Armor_Users
Anthony Stark (Earth-62412),Armor_Users
Anthony Stark (Earth-669116),Armor_Users
Anthony Stark (Earth-6706),Armor_Users
Anthony Stark (Earth-689),Armor_Users
Anthony Stark (Earth-691),Armor_Users
Anthony Stark (Earth-70105),Armor_Users
Anthony Stark (Earth-71166),Armor_Users
Anthony Stark (Earth-7121),Armor_Users
Anthony Stark (Earth-717),Armor_Users
Anthony Stark (Earth-7192),Armor_Users
Anthony Stark (Earth-730784),Armor_Users
Anthony Stark (Earth-730834),Armor_Users
Anthony Stark (Earth-77013),Armor_Users
Anthony Stark (Earth-774),Armor_Users
Anthony Stark (Earth-776),Armor_Users
Anthony Stark (Earth-77995),Armor_Users
Anthony Stark (Earth-7812),Armor_Users
Anthony Stark (Earth-788),Armor_Users
Anthony Stark (Earth-802),Armor_Users
Anthony Stark (Earth-80219),Armor_Users
Anthony Stark (Earth-804),Armor_Users
Anthony Stark (Earth-8096),Armor_Users
Anthony Stark (Earth-8101),Armor_Users
Anthony Stark (Earth-8107),Armor_Users
Anthony Stark (Earth-811),Armor_Users
Anthony Stark (Earth-81156),Armor_Users
Anthony Stark (Earth-81191),Armor_Users
Anthony Stark (Earth-81223),Armor_Users
Anthony Stark (Earth-81426),Armor_Users
Anthony Stark (Earth-820231),Armor_Users
Anthony Stark (Earth-82101),Armor_Users
Anthony Stark (Earth-8234),Armor_Users
Anthony Stark (Earth-82432),Armor_Users
Anthony Stark (Earth-8610),Armor_Users
Anthony Stark (Earth-8720),Armor_Users
Anthony Stark (Earth-8909),Armor_Users
Anthony Stark (Earth-8912),Armor_Users
Anthony Stark (Earth-89721),Armor_Users
Anthony Stark (Earth-90110),Armor_Users
Anthony Stark (Earth-9021),Armor_Users
Anthony Stark (Earth-90211),Armor_Users
Anthony Stark (Earth-90214),Armor_Users
Anthony Stark (Earth-90266),Armor_Users
Anthony Stark (Earth-9031),Armor_Users
Anthony Stark (Earth-904913),Armor_Users
Anthony Stark (Earth-905),Armor_Users
Anthony Stark (Earth-907),Armor_Users
Anthony Stark (Earth-91119),Armor_Users
Anthony Stark (Earth-91126),Armor_Users
Anthony Stark (Earth-91172),Armor_Users
Anthony Stark (Earth-9200),Armor_Users
Anthony Stark (Earth-9202),Armor_Users
Hannibal King (Earth-616),Armor_Users
Hans (Sinister) (Earth-616),Armor_Users
Harold Osborn (Earth-1610),Armor_Users
Hebe Panhellenios (Earth-616),Armor_Users
Hector (Pantheon) (Earth-616),Armor_Users
Heimdall (Earth-616),Armor_Users
Hela (Earth-616),Armor_Users
Hellverine (Earth-616),Armor_Users
Henri Huang (Earth-928),Armor_Users
Henry Logan (Earth-9602),Armor_Users
Henry McCoy (Earth-1031),Armor_Users
Henry McCoy (Earth-10330),Armor_Users
Henry McCoy (Earth-1036),Armor_Users
Henry McCoy (Earth-1038),Armor_Users
Henry McCoy (Earth-12),Armor_Users
Henry McCoy (Earth-1298),Armor_Users
Henry McCoy (Earth-15104),Armor_Users
Henry McCoy (Earth-161),Armor_Users
Henry McCoy (Earth-1610),Armor_Users
Henry McCoy (Earth-20051),Armor_Users
Henry McCoy (Earth-2122),Armor_Users
Henry McCoy (Earth-21993),Armor_Users
Henry McCoy (Earth-295),Armor_Users
Henry McCoy (Earth-398),Armor_Users
Henry McCoy (Earth-4321),Armor_Users
Henry McCoy (Earth-5113),Armor_Users
Henry McCoy (Earth-523002),Armor_Users
Henry McCoy (Earth-5692),Armor_Users
Henry McCoy (Earth-70105),Armor_Users
Henry McCoy (Earth-721),Armor_Users
Henry McCoy (Earth-763),Armor_Users
Henry McCoy (Earth-77995),Armor_Users
Henry McCoy (Earth-80219),Armor_Users
Henry McCoy (Earth-807128),Armor_Users
Henry McCoy (Earth-811),Armor_Users
Henry McCoy (Earth-81727),Armor_Users
Henry McCoy (Earth-8320),Armor_Users
Henry McCoy (Earth-8545),Armor_Users
Henry McCoy (Earth-8649),Armor_Users
Henry McCoy (Earth-90227),Armor_Users
Henry McCoy (Earth-9105),Armor_Users
Henry McCoy (Earth-9670),Armor_Users
Henry McCoy (Earth-9916),Armor_Users
Henry McCoy (Earth-9997),Armor_Users
Henry McCoy (X-Beast) (Earth-616),Armor_Users
Hephaestus Aetnaeus (Earth-616),Armor_Users
Hera (Earth-9602),Armor_Users
Hercules (Demi-God) (Earth-616),Armor_Users
Hercules (Earth-5692),Armor_Users
Hermes Diaktoros (Earth-616),Armor_Users
Herr Kleiser (Earth-1610),Armor_Users
Hippolyta (Earth-616),Armor_Users
Hiro-Kala (Earth-616),Armor_Users
Hobgoblin (Secret War) (Earth-616),Armor_Users
Hope Summers (Earth-616),Armor_Users
Hope Summers (Earth-91119),Armor_Users
Hudson Logan (Earth-982),Armor_Users
Hui Lin (Earth-616),Armor_Users
Hulk (Robert Bruce Banner),Armor_Users
Hydra Prime 001 (Earth-616),Armor_Users
Hydra (Olympian Beast) (Earth-616),Armor_Users
Hyperion (Earth-12041),Armor_Users
Ian Zola (Earth-616),Armor_Users
Imhotep (Demon) (Earth-616),Armor_Users
Inari (Earth-616),Armor_Users
Inez Temple (Earth-616),Armor_Users
Inhumans (Skrull) (Earth-616),Armor_Users
Inner Demons (Earth-616),Armor_Users
J'onn J'onzz (Earth-9602),Armor_Users
Jack Dio (Earth-616),Armor_Users
Jack Harrison (Earth-616),Armor_Users
Jack Russell (Earth-616),Armor_Users
Jack Russell (Earth-91119),Armor_Users
Jack Taggart (Earth-199999),Armor_Users
"Jacob Gavin, Jr. (Earth-616)",Armor_Users
Jacqueline Falsworth (Earth-616),Armor_Users
James Howlett (Earth-10005),Armor_Users
James Howlett (Earth-1004),Armor_Users
James Howlett (Earth-1005),Armor_Users
James Howlett (Earth-1008),Armor_Users
James Howlett (Earth-10245),Armor_Users
James Howlett (Earth-1031),Armor_Users
James Howlett (Earth-1033),Armor_Users
James Howlett (Earth-1034),Armor_Users
James Howlett (Earth-1081),Armor_Users
James Howlett (Earth-12),Armor_Users
James Howlett (Earth-12025),Armor_Users
James Howlett (Earth-12131),Armor_Users
James Howlett (Earth-1298),Armor_Users
