ID,status,sex, real_name, current_alias, image
1011257,Villains,Woman, Lily Hollister ,Queen Cat,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/ce/Lily_Hollister_%28Earth-616%29_from_AXIS_Hobgoblin_Vol_1_3_001.jpg
1010337,Heroes,Woman, Kelsey Shorr Leigh ,Lionheart,http://vignette2.wikia.nocookie.net/marveldatabase/images/8/8a/Kelsey_Leigh_%28Earth-616%29.jpg
1010854,Heroes,Man, Miguel Santos ,Living Lightning,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035c72cc26/portrait_incredible.jpg
1011036,Neutral,Man, N'Kantu ,The Living Mummy,http://vignette1.wikia.nocookie.net/marveldatabase/images/2/25/Living_Mummy_001.gif
1011059,Neutral,Man, Living Tribunal , Living Tribunal,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c0031062f91f/portrait_incredible.jpg
1009403,Neutral,Man, Elizabeth Liz Allan ,Liz Allan,http://vignette3.wikia.nocookie.net/marveldatabase/images/1/1e/Elizabeth_Allan_%28Earth-616%29_from_Sensational_Spider-Man_Vol_2_40.jpg
1009404,Villains,Man, Curtis Connors ,Lizard,http://i.annihil.us/u/prod/marvel/i/mg/f/50/528d33efe2cae/portrait_incredible.jpg
1011414,Heroes,Woman, Alani Ryan ,Loa,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/52740fd40a2cc/portrait_incredible.jpg
1009405,Heroes,Man,Unknown ,Lockheed,http://i.annihil.us/u/prod/marvel/i/mg/7/20/4c7c6465c79c5/portrait_incredible.jpg
1009406,Heroes,Man,Unknown ,Lockjaw,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c003d64a5a99/portrait_incredible.jpg
1010363,Neutral,Man, James Howlett ,Wolverine,http://vignette2.wikia.nocookie.net/marveldatabase/images/1/17/Wolverine_Vol_6_2_Granov_Variant_Textless.jpg
1009407,Villains,Man, Loki Laufeyson , Loki Laufeyson,http://i.annihil.us/u/prod/marvel/i/mg/d/90/526547f509313/portrait_incredible.jpg
1009408,Heroes,Man, Longshot , Longshot,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003d6176aa1/portrait_incredible.jpg
1014980,Neutral,Man,Unknown ,Lord Tyger,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/4cd05ab2bd5ee/portrait_incredible.jpg
1009260,Neutral,Man, Lorna Sally Dane ,Polaris,http://vignette3.wikia.nocookie.net/marveldatabase/images/5/59/All-New_X-Factor_Vol_1_18_Textless.jpg
1011405,Heroes,Man, Ernst Erskine , Ernst Erskine,http://i.annihil.us/u/prod/marvel/i/mg/a/e0/4c002e2ce2ba0/portrait_incredible.jpg
1010751,Heroes,Woman, Karolina Dean ,Lucy in the Sky,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871/portrait_incredible.jpg
1009215,Heroes,Man, Luke Cage (legally changed from Carl Lucas) , Luke Cage (legally changed from Carl Lucas),http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5112d8b6e596c/portrait_incredible.jpg
1010896,Heroes,Woman, Lyja , Lyja,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003594c52e8/portrait_incredible.jpg
1011068,Heroes,Woman, Monet Yvette Clarisse Maria Therese St. Croix  ,M,http://i.annihil.us/u/prod/marvel/i/mg/b/80/4c0030eabc66f/portrait_incredible.jpg
1011004,Neutral,Man,Unknown ,M.O.D.A.M.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011320,Neutral,Man,Unknown ,M.O.D.O.G.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010726,Villains,Man, George Tarleton , George Tarleton,http://i.annihil.us/u/prod/marvel/i/mg/0/03/526034ba37851/portrait_incredible.jpg
1009314,Villains,Man, MacDonald Mac Gargan ,Scorpion,http://vignette2.wikia.nocookie.net/marveldatabase/images/3/39/MacDonald_Gargan_%28Earth-616%29_from_Spider-Man_2099_Vol_2_3.jpg
1010851,Neutral,Man, Abner Ronald Jenkins ,Mach-VII,http://vignette3.wikia.nocookie.net/marveldatabase/images/0/0a/Abner_Jenkins_%28Earth-616%29_as_Mach-VII.jpeg
1010805,Heroes,Man, Aaron Stack (Legal name); Z2P45-9-X-51 (Model number)  ,Machine Man,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4/portrait_incredible.jpg
1009411,Villains,Man,Unknown ,Mad Thinker,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52740faf0d0fb/portrait_incredible.jpg
1009412,Neutral,Man, Ophelia Sarkissian  ,Madame Hydra,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4d5c39a54b1dd/portrait_incredible.jpg
1010352,Neutral,Man, Giuletta Kristina Nefaria ,Madame Masque,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4ce5a251c1100/portrait_incredible.jpg
1010796,Heroes,Woman, Julia Eugenia Cornwall Carpenter ,Madame Web ,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4c00373114b4b/portrait_incredible.jpg
1009509,Villains,Woman, Madelyne Jennifer Pryor-Summers ,Red Queen,http://i.annihil.us/u/prod/marvel/i/mg/c/50/528d33ddaef70/portrait_incredible.jpg
1009413,Heroes,Man, James Arthur Madrox ,Multiple Man,http://i.annihil.us/u/prod/marvel/i/mg/9/30/52740fc5a4c7c/portrait_incredible.jpg
1011053,Villains,Man,Unknown ,Maelstrom,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c003114d6700/portrait_incredible.jpg
1011328,Neutral,Man, Robert Bruce Banner ,Hulk,http://i.annihil.us/u/prod/marvel/i/mg/4/30/4d278ee344785/portrait_incredible.jpg
1009414,Neutral,Man, Japheth ; (full name unrevealed) ,Maggott,http://vignette4.wikia.nocookie.net/marveldatabase/images/b/bb/Maggot_%28Earth-616%29_Necrosha.png
1010942,Heroes,Woman, Jimaine Szardos , Jimaine Szardos,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003414d6535/portrait_incredible.jpg
1009415,Heroes,Woman, Illyana Nikolievna Rasputina  ,Magik,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/52695ca8391cc/portrait_incredible.jpg
1009416,Heroes,Woman, Amara Juliana Olivians Aquilla ,Magma,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c003d55e4ce8/portrait_incredible.jpg
1009417,Villains,Man, Max Eisenhardt ,Magneto,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5261a7e53f827/portrait_incredible.jpg
1010904,Villains,Man, Adam Warlock , Adam Warlock,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c/portrait_incredible.jpg
1011364,Neutral,Man, Adam Warlock , Adam Warlock,http://vignette3.wikia.nocookie.net/marveldatabase/images/c/c6/New_Adam_Warlock_%28Earth-616%29.jpg
1011085,Neutral,Man, Sr. , Louis Sadler,http://vignette2.wikia.nocookie.net/marveldatabase/images/c/ce/Louis_Sadler%2C_Sr._%28Earth-616%29.jpg
1011085,Neutral,Man, Sr. , Sr.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010725,Neutral,Man, Makkari  , Makkari ,http://vignette1.wikia.nocookie.net/marveldatabase/images/f/f0/Makkari_%28Earth-616%29_0003.jpg
1009242,Villains,Man, Malcolm Colcord ,Director,http://vignette1.wikia.nocookie.net/marveldatabase/images/d/da/Malcolm_Colcord_%28Earth-616%29_from_X-23_Vol_3_9.jpg
1009420,Neutral,Man, Dr. Theodore Ted Sallis ,Man-Thing,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4ce5a043191dc/portrait_incredible.jpg
1010811,Neutral,Man, John Jonah Jameson III ,Man-Wolf,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14/portrait_incredible.jpg
1009421,Villains,Man,Unknown ,Mandarin,http://i.annihil.us/u/prod/marvel/i/mg/a/50/535feda892f68/portrait_incredible.jpg
1011243,Villains,Man, Jerome Beechman ,Mandrill,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002efee8164/portrait_incredible.jpg
1009423,Neutral,Woman,Unknown ,Manta,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c003d5308145/portrait_incredible.jpg
1011026,Heroes,Woman,Unknown ,Mantis,http://i.annihil.us/u/prod/marvel/i/mg/3/20/52740fa12e826/portrait_incredible.jpg
1011335,Neutral,Woman, Maria Hill , Maria Hill,http://i.annihil.us/u/prod/marvel/i/mg/a/00/535ff3f5397cb/portrait_incredible.jpg
1009735,Neutral,Woman, Mariko Yashida , Mariko Yashida,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00393d65a55/portrait_incredible.jpg
1009425,Neutral,Woman, Sarah ,Marrow,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003d4ce6711/portrait_incredible.jpg
1011263,Neutral,Man,Unknown ,Mister Negative,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009427,Heroes,Man, Robert Grayson (legally changed from Robert Grabshied) ,Uranian,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d4a0e1c0/portrait_incredible.jpg
1011417,Neutral,Man, Marvex the Super-Robot , Marvex the Super-Robot,http://vignette1.wikia.nocookie.net/marveldatabase/images/1/14/Marvex_the_Super-Robot_%28Earth-616%29.jpg
1009708,Neutral,Woman, Mary Jane Watson , Mary Jane Watson,http://i.annihil.us/u/prod/marvel/i/mg/2/03/528d33d000749/portrait_incredible.jpg
1010367,Neutral,Man,Unknown ,Masque,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009433,Neutral,Man, Master Mold , Master Mold,http://vignette2.wikia.nocookie.net/marveldatabase/images/9/9f/Mastermold_002.jpg
1009434,Villains,Man, Jason Wyngarde ,Mastermind,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d43b02ab/portrait_incredible.jpg
1010877,Villains,Man, Thomas Sorenson ,Mathemanic,http://vignette1.wikia.nocookie.net/marveldatabase/images/a/a7/Thomas_Sorenson_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_26_0001.png
1009677,Villains,Man, Matsu'o Tsurayaba , Matsu'o Tsurayaba,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4ce5a1efc3b2c/portrait_incredible.jpg
1009463,Neutral,Man, Matthew Michael Murdock ,Daredevil,http://vignette2.wikia.nocookie.net/marveldatabase/images/5/54/Daredevil_Vol_5_9_Mighty_Men_of_Marvel_Variant_Textless.jpg
1010793,Heroes,Woman, Martha Mattie Franklin ,Spider-Woman,http://vignette1.wikia.nocookie.net/marveldatabase/images/5/59/Spider-Woman_Vol_5_5_Anka_Variant_Textless.jpg
1009436,Neutral,Man, Brendon Doyle ,Mauler,http://vignette4.wikia.nocookie.net/marveldatabase/images/a/a8/Brendon_Doyle_%28Earth-616%29_from_Avengers_Vol_5_34.1.jpg
1010947,Heroes,Man, Christoph Christopher Nord ,Maverick,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c7c63f89c100/portrait_incredible.jpg
1009437,Neutral,Man, Christoph Christopher Nord ,Maverick,http://vignette2.wikia.nocookie.net/marveldatabase/images/5/5b/Maverick_north.jpg
1011305,Villains,Man, possibly Maximus) ,Lord Maximus,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52740f7c6f0b7/portrait_incredible.jpg
1009490,Neutral,Woman, May Reilly Parker Jameson ,Aunt May,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535fec80bb4a6/portrait_incredible.jpg
1009438,Heroes,Woman, Medusalith Amaquelin-Boltagon ,Queen Medusa,http://i.annihil.us/u/prod/marvel/i/mg/c/30/537bb549bebd0/portrait_incredible.jpg
1011399,Heroes,Woman, Meggan Puceanu-Braddock ,Gloriana,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002e2fa3070/portrait_incredible.jpg
1009439,Heroes,Woman, Tabitha Smith ,Boom-Boom,http://vignette2.wikia.nocookie.net/marveldatabase/images/5/52/Tabitha_Smith_%28Earth-616%29_from_All-New_X-Men_Vol_1_40_001.jpg
1011241,Villains,Woman, Lily Hollister ,Queen Cat,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002f01b93c0/portrait_incredible.jpg
1011099,Villains,Man, Marvin Flumm ,Mentallo,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c0030b9256c6/portrait_incredible.jpg
1011184,Neutral,Man,Unknown ,Strel,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009440,Villains,Man, Mephisto  , Mephisto ,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526034d178ddc/portrait_incredible.jpg
1009441,Neutral,Man, Mephisto  , Mephisto ,http://vignette3.wikia.nocookie.net/marveldatabase/images/e/e4/Mephisto_%28Earth-616%29_from_Deadpool_vs._Thanos_Vol_1_3_001.jpg
1010681,Heroes,Woman, Cessily Kincaid ,Mercury,http://vignette1.wikia.nocookie.net/marveldatabase/images/7/7c/New_X-Men_Hellions_Vol_1_3_Textless.jpg
1009442,Villains,Man, Vincent  (last name unrevealed) ,Mesmero,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003d3b033e8/portrait_incredible.jpg
1009443,Neutral,Man, Molyb ,Metal Master,http://vignette1.wikia.nocookie.net/marveldatabase/images/5/52/Metal_Master_001.gif
1010361,Neutral,Man, Dr. Karla Sofen ,Moonstone,http://vignette1.wikia.nocookie.net/marveldatabase/images/0/06/Karla_Sofen_%28Earth-616%29_003.jpg
1009574,Heroes,Woman, Katherine Kitty Anne Pryde ,Star-Lord,http://i.annihil.us/u/prod/marvel/i/mg/7/e0/4c003c2b50b1d/portrait_incredible.jpg
1011406,Heroes,Man, Shadu ,Shadu the Shady,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75/portrait_incredible.jpg
1009576,Neutral,Man, Doctor Michael Twoyoungmen ,Shaman,http://vignette3.wikia.nocookie.net/marveldatabase/images/b/b7/Michael_Twoyoungmen_%28Earth-616%29.jpg
1009577,Heroes,Man, Shang-Chi , Shang-Chi,http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209/portrait_incredible.jpg
1009578,Heroes,Woman, Shanna O'Hara ,Shanna the She-Devil,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77/portrait_incredible.jpg
1009228,Heroes,Woman, Sharon Carter ,Agent 13,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88/portrait_incredible.jpg
1010895,Heroes,Woman, Sharon Ventura ,She-Thing,http://vignette1.wikia.nocookie.net/marveldatabase/images/3/3a/Sharon_Ventura_%28Earth-616%29_from_Fantastic_Four_Vol_5_10_0001.png
1009580,Heroes,Man, Gaveedra Seven ,Shatterstar,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1/portrait_incredible.jpg
1009583,Heroes,Woman, Jennifer Susan Walters ,She-Hulk,http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e/portrait_incredible.jpg
1011392,Heroes,Woman, Jennifer Susan Walters ,She-Hulk,http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7/portrait_incredible.jpg
1015035,Neutral,Man, Shen Xorn , Shen Xorn,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4/portrait_incredible.jpg
1009582,Villains,Man, Shinobi Shaw , Shinobi Shaw,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f/portrait_incredible.jpg
1009584,Neutral,Man, Shiva Nataraja ,Shiva,http://vignette1.wikia.nocookie.net/marveldatabase/images/f/f1/Shiva_Nataraja_%28Earth-616%29.jpg
1011394,Neutral,Man, Caleb Jackson  ,Shiver Man,http://vignette4.wikia.nocookie.net/marveldatabase/images/0/08/Shiver_man2.jpg
1009585,Villains,Man, Herman Schultz ,Shocker,http://vignette1.wikia.nocookie.net/marveldatabase/images/0/0b/Herman_Schultz_%28Earth-616%29_by_Shalvey_001.jpg
1010858,Villains,Man, Lancaster Sneed ,Shockwave,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3/portrait_incredible.jpg
1010824,Neutral,Man, Victoria Star ,Shooting Star,http://vignette4.wikia.nocookie.net/marveldatabase/images/7/73/Victoria_Star_%28Earth-616%29_002.jpg
1009586,Neutral,Man, J. R. Walker ,Shotgun,http://vignette4.wikia.nocookie.net/marveldatabase/images/4/4e/J.R._Walker_%28Earth-616%29_1.jpg
1009587,Villains,Woman, Frances Louise Barrison ,Shriek,http://i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844/portrait_incredible.jpg
1009588,Neutral,Woman, Sif , Sif,http://i.annihil.us/u/prod/marvel/i/mg/c/50/527bb6fc4ec43/portrait_incredible.jpg
1010848,Heroes,Woman, Lamar Cransfield ,Silhouette,http://vignette2.wikia.nocookie.net/marveldatabase/images/3/32/Silhouette_001.jpg
1010856,Neutral,Man, Min Li Ng ,Silk Fever,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/c4/Min_Li_Ng_%28Earth-616%29_0001.jpg
1009589,Villains,Woman, Silver Fox (apparently) ,Silver Fox,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c003c19078c3/portrait_incredible.jpg
1009590,Heroes,Woman, Silver Sablinova ,Silver Sable,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3/portrait_incredible.jpg
1009591,Villains,Man, Keniuchio Harada ,Silver Samurai,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003c13058bd/portrait_incredible.jpg
1009592,Heroes,Man, Norrin Radd ,Silver Surfer,http://i.annihil.us/u/prod/marvel/i/mg/3/50/527bb6490a176/portrait_incredible.jpg
1010864,Heroes,Woman, Maria de Guadalupe Santiago ,Silverclaw,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c0035b922e12/portrait_incredible.jpg
1009594,Villains,Man, Silvio Manfredi ,Silvermane,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003c0fc6a28/portrait_incredible.jpg
1010898,Villains,Woman, Sinthea Shmidt  ,Sin,http://i.annihil.us/u/prod/marvel/i/mg/e/70/5269647684f61/portrait_incredible.jpg
1014975,Neutral,Man, Sir Ram ,Sir Ram I,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4cd043b0a3b2d/portrait_incredible.jpg
1010745,Neutral,Woman, Nico Minoru ,Sister Grimm,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541/portrait_incredible.jpg
1011223,Neutral,Man, Skaar , Skaar,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce18a92c7a50/portrait_incredible.jpg
1009598,Heroes,Man, Angelo Espinosa  ,Skin,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43/portrait_incredible.jpg
1011157,Neutral,Woman, Skreet , Skreet,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c002f4a15c1c/portrait_incredible.jpg
1009600,Neutral,Man, Cylla Markham ,Skullbuster,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58/portrait_incredible.jpg
1011057,Heroes,Man, Steven Harmon ,Slapstick,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc/portrait_incredible.jpg
1011070,Villains,Man, Gregory Terraerton ,Slayback,http://vignette2.wikia.nocookie.net/marveldatabase/images/d/da/Gregory_Terraerton_%28Earth-616%29.jpg
1009601,Neutral,Man, Sleeper ,Sleeper,http://vignette1.wikia.nocookie.net/marveldatabase/images/b/b5/Sleeper_%28Earth-616%29.jpg
1010761,Heroes,Man,Unknown ,Sleepwalker,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a/portrait_incredible.jpg
1009602,Neutral,Man, Davis Davey Cameron ,Slipstream,http://vignette3.wikia.nocookie.net/marveldatabase/images/7/71/Davis_Cameron_%28Earth-616%29_from_X-Treme_X-Men_Vol_1_10.jpg
1010874,Villains,Man, Jalome Beacher ,Slyde,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c0035a51844b/portrait_incredible.jpg
1009603,Neutral,Man, Vril-Rokk ,Smasher,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ae66139c/portrait_incredible.jpg
1010845,Neutral,Man, Conrad Mack ,Smiling Tiger,http://vignette1.wikia.nocookie.net/marveldatabase/images/2/26/Conrad_Mack_%28Earth-616%29.jpg
1009606,Heroes,Woman, Narya ,Snowbird,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4c003ae37eccd/portrait_incredible.jpg
1010855,Heroes,Man, James Bourne ,Solo,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c7c641408c12/portrait_incredible.jpg
1010693,Heroes,Woman, Melissa Joan Gold ,Songbird,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0038da16738/portrait_incredible.jpg
1009607,Neutral,Man, Dave ,Spacker Dave,
1010705,Heroes,Woman, Monica Rambeau ,Spectrum,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86/portrait_incredible.jpg
1010833,Neutral,Man, Thomas Shepherd ,Speed,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0035d87180e/portrait_incredible.jpg
1011032,Neutral,Man, James Sanders ,Speed Demon,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0032463bef2/portrait_incredible.jpg
1010694,Neutral,Man, Robert Robbie Baldwin ,Speedball,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4d52f6a668e76/portrait_incredible.jpg
1009605,Neutral,Man, Spencer Smythe , Spencer Smythe,http://vignette1.wikia.nocookie.net/marveldatabase/images/1/1a/Spencer_Smythe_%28Earth-616%29.jpg
1011366,Villains,Man, Anath-Na Mut ,Sphinx,http://vignette1.wikia.nocookie.net/marveldatabase/images/5/58/Anath-Na_Mut_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg
1009157,Heroes,Woman, Anya Sofia Corazón ,Spider-Girl,http://i.annihil.us/u/prod/marvel/i/mg/a/10/528d369de3e4f/portrait_incredible.jpg
1009610,Heroes,Man, Dr. Peter Benjamin Parker ,Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/3/50/526548a343e4b/portrait_incredible.jpg
1016452,Neutral,Man, Ai Apaec ,Ai Apaec,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4/portrait_incredible.jpg
1014858,Heroes,Man, Ben Reilly ,Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe/portrait_incredible.jpg
1012295,Neutral,Man, Sa'ida Zebari ,Noir,http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6/portrait_incredible.jpg
1011377,Neutral,Man, Dr. Peter Benjamin Parker ,Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17/portrait_incredible.jpg
1010795,Neutral,Man, Charlotte Witter ,Spider-Woman,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa/portrait_incredible.jpg
1009608,Heroes,Woman, Jessica Miriam Drew ,Spider-Woman,http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743/portrait_incredible.jpg
1010794,Heroes,Woman, Martha Mattie Franklin ,Spider-Woman,http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020/portrait_incredible.jpg
1009614,Villains,Woman, Rita Wayword ,Spiral,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314/portrait_incredible.jpg
1011158,Neutral,Woman, Xira ,Spirit,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a/portrait_incredible.jpg
1010899,Heroes,Woman, Lady Jacqueline Falsworth Crichton ,Spitfire,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb/portrait_incredible.jpg
1009616,Villains,Man, Dr. Jonathan Johnny Ohnn ,Spot,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d/portrait_incredible.jpg
1011180,Neutral,Man, Jia Jing ,Sprite,http://vignette2.wikia.nocookie.net/marveldatabase/images/d/d4/Sprite_%28Earth-616%29.png
1009657,Neutral,Man, Truett Hudson  ,The Professor,http://vignette2.wikia.nocookie.net/marveldatabase/images/2/28/Truett_Hudson_%28Earth-616%29_001.jpg
1009626,Neutral,Man, Unknown ,Stick,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009627,Villains,Man, Wilbur Day ,Stilt-Man,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce/portrait_incredible.jpg
1009628,Heroes,Man, Walter Newell ,Stingray,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195/portrait_incredible.jpg
1009629,Heroes,Woman, Ororo Munroe ,Storm,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d/portrait_incredible.jpg
1011062,Neutral,Man,Unknown ,Stranger,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6/portrait_incredible.jpg
1011051,Heroes,Man, Guido Carosella ,Strong Guy,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c00322a3173c/portrait_incredible.jpg
1010791,Heroes,Man, Namor McKenzie ,Namor,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126/portrait_incredible.jpg
1009631,Neutral,Man, Susan Storm-Richards ,Invisible Woman,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6/portrait_incredible.jpg
1009635,Neutral,Man, Jun Tenta  ,Sumo,http://vignette4.wikia.nocookie.net/marveldatabase/images/b/be/Jun_Tenta_%28Earth-616%29_from_Cable_Blood_%26_Metal_Vol_1_1.png
1009636,Heroes,Man, Shiro Yoshida ,Sunfire,http://i.annihil.us/u/prod/marvel/i/mg/7/00/53629b9e24ef5/portrait_incredible.jpg
1009637,Villains,Woman, Sunset Bain ,Madame Menace,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c003ab9ed7d6/portrait_incredible.jpg
1009638,Heroes,Man, Roberto Bobby da Costa ,Sunspot,http://i.annihil.us/u/prod/marvel/i/mg/b/50/4c003ab716add/portrait_incredible.jpg
1009305,Heroes,Man, Pyreus Kril  ,Firelord,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce59fd314c38/portrait_incredible.jpg
1009306,Heroes,Woman, Angelica Angel Jones ,Firestar,http://i.annihil.us/u/prod/marvel/i/mg/7/03/526032b8247e8/portrait_incredible.jpg
1010880,Heroes,Man, Paul Norbert Ebersol ,Fixer,http://vignette3.wikia.nocookie.net/marveldatabase/images/5/55/Fixer_tb_167.jpg
1010863,Heroes,Man, Dr. Val Ventura ,Flatman,http://vignette4.wikia.nocookie.net/marveldatabase/images/e/e7/Val_Ventura_%28Earth-616%29_from_G.L.A._Vol_1_2_cover.jpg
1010333,Neutral,Man, Joost Van Straaten ,Ghost,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/c0/Amazing_Spider-Man_Vol_3_16_page_16.jpg
1009470,Neutral,Man, Franklin P. Nelson  ,Foggy Nelson,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4ce5a095e7625/portrait_incredible.jpg
1009308,Neutral,Man, Michael McCain ,Forearm,http://vignette1.wikia.nocookie.net/marveldatabase/images/f/f2/Michael_McCain_%28Earth-616%29_from_X-Factor_Vol_1_77.png
1009309,Heroes,Man,Unknown ,Forge,http://i.annihil.us/u/prod/marvel/i/mg/a/90/5269585071503/portrait_incredible.jpg
1011177,Heroes,Man,Unknown ,Gilgamesh,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002f332fb1f/portrait_incredible.jpg
